route|file|top|methods|mutating|auth_first|auth_line|auth_class|auth_all|permission_codes|admin_level|zod_import_line|validation|uuid_check_line|has_dynamic_segment|audit_first|audit_line|audit_all|supabase_client|bounding|unbounded_flag|n_select|n_from|n_eq|n_rpc|rate_limit_line|ui_callers|ui_caller_files|prefix_ui_callers|internal_api_callers|internal_files|test_callers|external_callers|external_files|orphan_status|lines|with_route|runtime|deprecated
/api/foxy/feedback/dimension|apps/host/src/app/api/foxy/feedback/dimension/route.ts|foxy|POST|true|authorizeRequest|32|RBAC|authorizeRequest@32|progress.view_own||0|NONE|61|false|NONE|||service-role|maybeSingle(x1)||1|1|1|1|0|1|packages/lib/src/foxy/dimension-feedback-schema.ts(3)||0||1|2|supabase/migrations/20260818_01_create_foxy_message_dimension_feedback.sql(2),scripts/route-access-manifest.json(1)|CALLED|175|false||false
/api/foxy/feedback|apps/host/src/app/api/foxy/feedback/route.ts|foxy|POST|true|authorizeRequest|38|RBAC|authorizeRequest@38|progress.view_own||0|NONE|67|false|NONE|||service-role|maybeSingle(x1)||1|1|1|1|0|3|apps/host/src/app/foxy/page.tsx(2),packages/ui/src/foxy-panel/foxy-types.ts(2),packages/lib/src/foxy/dimension-feedback-schema.ts(2)||3|apps/host/src/app/api/foxy/feedback/dimension/route.ts(2),apps/host/src/app/api/foxy/learning-action/route.ts(2),apps/host/src/app/api/foxy/route.ts(1)|1|3|supabase/migrations/20260508230000_foxy_message_feedback.sql(2),scripts/admin-client-allowlist.json(1),scripts/route-access-manifest.json(1)|CALLED|174|false||false
/api/foxy/learning-action|apps/host/src/app/api/foxy/learning-action/route.ts|foxy|POST|true|authorizeRequest|120|RBAC|authorizeRequest@120;createSupabaseServerClient(RLS)@329|progress.view_own||0|NONE|152|false|NONE|||service-role+rls|maybeSingle(x1)||1|2|1|1|0|3|apps/host/src/app/foxy/page.tsx(1),packages/ui/src/foxy/ChatBubble.tsx(2),packages/ui/src/foxy-panel/useFoxyChat.ts(3)||0||6|2|supabase/migrations/20260619000700_seed_ff_foxy_learning_actions_v1.sql(1),scripts/route-access-manifest.json(1)|CALLED|403|false||false
/api/foxy/quiz-answer|apps/host/src/app/api/foxy/quiz-answer/route.ts|foxy|POST|true|auth.getUser|83|SESSION|createSupabaseServerClient(RLS)@82;auth.getUser@83|||53|zod@72|73|false|NONE|||service-role+rls|maybeSingle(x3)||4|5|8|1|0|5|packages/ui/src/foxy/FoxyStructuredRenderer.tsx(1),packages/ui/src/foxy-panel/foxy-types.ts(2),packages/ui/src/foxy-panel/MessageList.tsx(1),packages/ui/src/foxy-panel/useFoxyChat.ts(3)||1|apps/host/src/app/api/foxy/route.ts(3)|1|2|supabase/migrations/20260715000200_seed_ff_foxy_real_practice_v1.sql(2),scripts/route-access-manifest.json(1)|CALLED|304|false||false
/api/foxy/remediation|apps/host/src/app/api/foxy/remediation/route.ts|foxy|POST|true|authorizeRequest|213|RBAC|authorizeRequest@213;env-secret-compare@477|foxy.chat||0|NONE|0|false|NONE|||service-role|limit(x1)@204;maybeSingle(x3)||4|5|9|0|0|0|||1|apps/host/src/app/api/foxy/voice/route.ts(1)|3|2|supabase/migrations/_legacy/timestamped/20260427000100_misconception_ontology.sql(1),scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|516|false||false
/api/foxy|apps/host/src/app/api/foxy/route.ts|foxy|GET,POST|true|authorizeRequest|556|RBAC|authorizeRequest@556|foxy.chat||0|zod@614|0|false|logAudit|914|logAudit@914|service-role|limit(x2)@455;single(x3);maybeSingle(x2)||9|11|11|1|0|19|apps/host/src/app/foxy/page.tsx(3),apps/host/src/app/foxy/snap/page.tsx(1),apps/host/src/app/help/page.tsx(1),apps/host/src/lib/memory/student-memory.ts(1)||18|apps/host/src/app/api/foxy/remediation/route.ts(3),apps/host/src/app/api/foxy/sessions/route.ts(2),apps/host/src/app/api/foxy/voice/route.ts(7)|44|32|supabase/functions/alfabot-answer/index.ts(1),supabase/functions/foxy-tutor/index.ts(2),supabase/functions/grounded-answer/config.ts(2),supabase/functions/grounded-answer/index.ts(1)|CALLED|3829|false||false
/api/foxy/sessions|apps/host/src/app/api/foxy/sessions/route.ts|foxy|GET|false|authorizeRequest|127|RBAC|authorizeRequest@127;createSupabaseRouteClient(RLS)@160|foxy.chat||0|NONE|0|false|NONE|||rls|limit(x1)@204;limitParam@140||3|3|5|0|0|4|apps/host/src/app/foxy/page.tsx(2),packages/ui/src/foxy/ConversationManager.utils.ts(2),mobile/lib/data/models/chat_message.dart(2),mobile/lib/data/repositories/chat_repository.dart(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|339|false||false
/api/foxy/suggest-prompts|apps/host/src/app/api/foxy/suggest-prompts/route.ts|foxy|GET|false|authorizeRequest|61|RBAC|authorizeRequest@61;createSupabaseServerClient(RLS)@87|foxy.chat||0|NONE|0|false|NONE|||rls|limit(x3)@120||3|3|10|0|0|2|packages/ui/src/foxy/ConversationStarters.tsx(1),packages/lib/src/foxy/starter-intents.ts(2)||0||2|2|scripts/check-bundle-size.mjs(1),scripts/route-access-manifest.json(1)|CALLED|250|false||false
/api/foxy/voice|apps/host/src/app/api/foxy/voice/route.ts|foxy|POST|true|authorizeRequest|34|RBAC|authorizeRequest@34|foxy.chat||0|NONE|0|false|NONE|||none|NONE||0|1|0|0|0|1|packages/ui/src/foxy/useVoicePlayback.ts(1)||0||0|1|scripts/route-access-manifest.json(2)|CALLED|178|false||false
/api/health|apps/host/src/app/api/health/route.ts|health|GET|false|NONE||NONE||||0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|0|||0||1|3|scripts/audit-tenant-isolation.ts(2),scripts/gen-route-access-manifest.mjs(1),scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|20|false||false
/api/internal/admin/ai-monitor|apps/host/src/app/api/internal/admin/ai-monitor/route.ts|internal|GET|false|authorizeRequest|10|RBAC|authorizeRequest@10|analytics.global||0|NONE|0|false|from('audit_logs')|33|from('audit_logs')@33|service-role|limit(x1)@39||3|3|1|0|0|1|apps/host/src/app/internal/admin/_components/AIMonitorTab.tsx(2)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|77|false|nodejs|false
/api/internal/admin/bulk-action|apps/host/src/app/api/internal/admin/bulk-action/route.ts|internal|POST|true|authorizeRequest|41|RBAC|authorizeRequest@41|user.manage||2|zod@19|22|false|logAdminAction|121|logAdminAction@121|service-role|NONE||0|2|0|2|0|1|apps/host/src/app/internal/admin/_components/UsersTab.tsx(2)||0||2|2|supabase/migrations/20260813000007_reconcile_acl_drift_and_ownership_guards.sql(1),scripts/route-access-manifest.json(1)|CALLED|137|false|nodejs|false
/api/internal/admin/command-center|apps/host/src/app/api/internal/admin/command-center/route.ts|internal|GET|false|authorizeRequest|9|RBAC|authorizeRequest@9|analytics.global||0|NONE|0|false|logAdminAction|98|logAdminAction@98|service-role|head:true||20|20|8|0|0|1|apps/host/src/app/internal/admin/_components/CommandTab.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|135|false|nodejs|false
/api/internal/admin/content|apps/host/src/app/api/internal/admin/content/route.ts|internal|DELETE,GET,PATCH,POST|true|authorizeRequest|13|RBAC|authorizeRequest@13|content.manage||0|NONE|0|false|logAdminAction|116|logAdminAction@116|service-role|limit(x1)@176;range(x2)@51;single(x4);maybeSingle(x2)||9|12|17|0|0|1|apps/host/src/app/internal/admin/_components/ContentTab.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|281|false|nodejs|false
/api/internal/admin/feature-flags|apps/host/src/app/api/internal/admin/feature-flags/route.ts|internal|GET,PATCH,POST|true|authorizeRequest|32|RBAC|authorizeRequest@32|system.config||0|NONE|0|false|logAdminAction|92|logAdminAction@92|service-role|single(x1);maybeSingle(x1)||3|4|2|0|0|1|apps/host/src/app/internal/admin/_components/FlagsTab.tsx(4)||0||2|2|supabase/migrations/20260816000010_admin_role_scope_out_role_manage.sql(1),scripts/route-access-manifest.json(1)|CALLED|157|false|nodejs|false
/api/internal/admin/logs|apps/host/src/app/api/internal/admin/logs/route.ts|internal|GET|false|authorizeRequest|8|RBAC|authorizeRequest@8|system.audit||0|NONE|0|false|from('admin_audit_log')|22|from('admin_audit_log')@22;from('audit_logs')@32|service-role|range(x2)@25||2|2|0|0|0|1|apps/host/src/app/internal/admin/_components/LogsTab.tsx(2)||0||1|2|supabase/migrations/20260729130300_audit_logs_created_at_desc_index.sql(1),scripts/route-access-manifest.json(1)|CALLED|43|false|nodejs|false
/api/internal/admin/reports|apps/host/src/app/api/internal/admin/reports/route.ts|internal|GET|false|authorizeRequest|33|RBAC|authorizeRequest@33|analytics.global||0|NONE|0|false|logAdminAction|100|logAdminAction@100|service-role|NONE||0|0|0|0|0|2|apps/host/src/app/internal/admin/_components/LogsTab.tsx(2),apps/host/src/app/internal/admin/_components/ReportsTab.tsx(2)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|125|false|nodejs|false
/api/internal/admin/revenue|apps/host/src/app/api/internal/admin/revenue/route.ts|internal|GET|false|authorizeRequest|9|RBAC|authorizeRequest@9|finance.view_revenue||0|NONE|0|false|NONE|||service-role|NONE|UNBOUNDED(eq-scoped)|3|3|3|0|0|1|apps/host/src/app/internal/admin/_components/RevenueTab.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|81|false|nodejs|false
/api/internal/admin/schools|apps/host/src/app/api/internal/admin/schools/route.ts|internal|GET,POST|true|authorizeRequest|10|RBAC|authorizeRequest@10|system.config||0|NONE|0|false|logAdminAction|61|logAdminAction@61|service-role|range(x1)@25;single(x1);head:true||4|4|3|0|0|1|apps/host/src/app/internal/admin/_components/SchoolsTab.tsx(2)||0||1|2|supabase/migrations/20260816000010_admin_role_scope_out_role_manage.sql(1),scripts/route-access-manifest.json(1)|CALLED|67|false|nodejs|false
/api/internal/admin/stats|apps/host/src/app/api/internal/admin/stats/route.ts|internal|GET|false|authorizeRequest|8|RBAC|authorizeRequest@8|analytics.global||0|NONE|0|false|NONE|||service-role|head:true||15|15|5|0|0|0|||0||3|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|77|false|nodejs|false
/api/internal/admin/support/metrics|apps/host/src/app/api/internal/admin/support/metrics/route.ts|internal|GET|false|authorizeRequest|213|RBAC|authorizeRequest@213|support.view_tickets||0|NONE|0|false|NONE|||service-role|limit(x2)@233||3|3|1|0|0|0|||0||0|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|355|false|nodejs|false
/api/internal/admin/support|apps/host/src/app/api/internal/admin/support/route.ts|internal|GET,PATCH,POST|true|authorizeRequest|128|RBAC|authorizeRequest@128|support.view_tickets;support.manage_tickets||0|NONE|0|false|logAdminAction|217|logAdminAction@217|service-role|limit(x1)@161;range(x1)@179;single(x1);maybeSingle(x3)||6|9|8|0|0|6|apps/host/src/app/internal/admin/_components/SupportTab.tsx(8),apps/host/src/app/super-admin/support/page.tsx(1),apps/host/src/app/super-admin/support/tickets/page.tsx(6),apps/host/src/app/super-admin/support/tickets/_lib/ticket-api.ts(2)||1|apps/host/src/app/api/internal/admin/support/metrics/route.ts(1)|3|1|scripts/route-access-manifest.json(3)|CALLED|340|false|nodejs|false
/api/internal/admin/users/[id]|apps/host/src/app/api/internal/admin/users/[id]/route.ts|internal|GET,PATCH|true|authorizeRequest|11|RBAC|authorizeRequest@11|user.manage||0|NONE|0|true|logAdminAction|61|logAdminAction@61|service-role|limit(x4)@25;single(x2)||6|12|11|1|0|1|apps/host/src/app/internal/admin/_components/UserDrawer.tsx(5)|7|0||3|2|supabase/migrations/20260813000007_reconcile_acl_drift_and_ownership_guards.sql(1),scripts/route-access-manifest.json(1)|CALLED|177|false|nodejs|false
/api/internal/admin/users|apps/host/src/app/api/internal/admin/users/route.ts|internal|GET,PATCH|true|authorizeRequest|38|RBAC|authorizeRequest@38|user.manage||2|zod@15|32|false|logAdminAction|110|logAdminAction@110|service-role|range(x1)@59||1|2|5|0|0|1|apps/host/src/app/internal/admin/_components/UsersTab.tsx(2)||0||2|1|scripts/route-access-manifest.json(1)|CALLED|116|false|nodejs|false
/api/internal/agents/chapter-explorer|apps/host/src/app/api/internal/agents/chapter-explorer/route.ts|internal|POST|true|requireAdminSecret|21|SECRET|requireAdminSecret@21|||0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|0|||0||0|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|71|false|nodejs|false
/api/internal/cron/fix-failed-questions|apps/host/src/app/api/internal/cron/fix-failed-questions/route.ts|internal|GET,POST|true|verifyCronAuth|47|SECRET|verifyCronAuth@47|||0|NONE|0|false|NONE|||service-role|NONE|UNBOUNDED(eq-scoped)|1|1|1|0|0|0|||0||2|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|124|false|nodejs|false
/api/internal/cron/job-health-smoke|apps/host/src/app/api/internal/cron/job-health-smoke/route.ts|internal|GET,POST|true|verifyCronAuth|20|SECRET|verifyCronAuth@20|||0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|0|||0||2|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|60|false|nodejs|false
/api/lab-notebook/list|apps/host/src/app/api/lab-notebook/list/route.ts|lab-notebook|GET|false|authorizeRequest|49|RBAC|authorizeRequest@49|||0|NONE|0|false|NONE|||service-role|limit(x2)@185;maybeSingle(x3)||8|10|5|0|0|1|mobile/lib/ui/screens/stem/lab_notebook_screen.dart(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|250|false||false
/api/learn/prereq-check|apps/host/src/app/api/learn/prereq-check/route.ts|learn|GET|false|authorizeRequest|38|RBAC|authorizeRequest@38;createSupabaseServerClient(RLS)@75|progress.view_own||0|NONE|0|false|NONE|||rls|NONE||0|0|0|0|0|2|apps/host/src/app/(student)/quiz/page.tsx(1),packages/ui/src/quiz/PrereqSuggestion.tsx(3)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|96|false|nodejs|false
/api/learn/remediation|apps/host/src/app/api/learn/remediation/route.ts|learn|GET|false|auth.getUser|34|SESSION|createSupabaseServerClient(RLS)@33;auth.getUser@34|||0|NONE|0|false|NONE|||rls|NONE||0|0|0|0|0|5|apps/host/src/app/diagnostic/DiagnosticReview.tsx(1),packages/ui/src/quiz/HintLadder.tsx(5),packages/ui/src/quiz/MisconceptionExplainer.tsx(2),packages/ui/src/quiz/QuizResults.tsx(1)||1|apps/host/src/app/api/learn/prereq-check/route.ts(2)|1|1|scripts/route-access-manifest.json(1)|CALLED|51|false||false
/api/learner/cards/create|apps/host/src/app/api/learner/cards/create/route.ts|learner|POST|true|authorizeRequest|44|RBAC|authorizeRequest@44|review.practice||29|zod@34|0|false|NONE|||service-role|single(x2);head:true||3|3|3|0|0|1|packages/ui/src/refresh/BuildYourOwnDeckSection.tsx(2)||0||3|2|supabase/migrations/20260520120000_study_menu_v2_flag.sql(1),scripts/route-access-manifest.json(1)|CALLED|166|false||false
/api/learner/lesson/progress|apps/host/src/app/api/learner/lesson/progress/route.ts|learner|POST|true|authorizeRequest|79|RBAC|createSupabaseRouteClient(RLS)@77;authorizeRequest@79|study_plan.view||40|zod@52|0|false|NONE|||service-role+rls|maybeSingle(x2)||2|2|5|1|0|1|packages/lib/src/supabase.ts(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|205|false||false
/api/learner/memory|apps/host/src/app/api/learner/memory/route.ts|learner|GET|false|authorizeRequest|69|RBAC|authorizeRequest@69|memory.view_own||0|NONE|0|false|NONE|||service-role|maybeSingle(x1)||1|1|1|0|0|1|apps/host/src/app/(student)/memory/page.tsx(2)||0||2|4|supabase/migrations/20260806000400_seed_memory_self_access_permissions.sql(1),supabase/migrations/20260806000600_data_erasure_requests_student_initiated.sql(3),supabase/migrations/20260806000700_execute_data_erasure_purge_scoped.sql(1),scripts/route-access-manifest.json(1)|CALLED|143|false|nodejs|false
/api/learner/next|apps/host/src/app/api/learner/next/route.ts|learner|GET|false|authorizeRequest|67|RBAC|createSupabaseRouteClient(RLS)@65;authorizeRequest@67|study_plan.view||0|NONE|0|false|NONE|||service-role+rls|NONE||0|1|0|0|0|6|packages/ui/src/study-plan/TodayLoopCard.tsx(2),packages/lib/src/posthog/types.ts(2),packages/lib/src/state/events/registry.ts(1),packages/lib/src/state/learner-loop/weak-topics.ts(1)||4|apps/host/src/app/api/learner/queue-from-scan/route.ts(1),apps/host/src/app/api/learner/revise-stack/route.ts(3),apps/host/src/app/api/learner/scheduled/route.ts(6)|3|4|supabase/migrations/20260522100000_learner_loop_phase_1.sql(3),supabase/migrations/20260522110000_learner_loop_dashboard_phase_3a.sql(4),supabase/migrations/20260523100000_scheduled_actions_phase_3c.sql(3),scripts/route-access-manifest.json(1)|CALLED|215|false||false
/api/learner/preferences|apps/host/src/app/api/learner/preferences/route.ts|learner|PATCH|true|authorizeRequest|89|RBAC|createSupabaseServerClient(RLS)@85;authorizeRequest@89|memory.view_own||42|zod@55|0|false|logAudit|149|logAudit@149|rls|limit(x1)@113;maybeSingle(x1)||1|2|3|0|0|3|apps/host/src/app/settings/page.tsx(3),packages/lib/src/learner-model/preference-aggregation.ts(2),packages/lib/src/lesson/lesson-plan.ts(1)||0||2|1|scripts/route-access-manifest.json(1)|CALLED|173|false|nodejs|false
/api/learner/queue-from-scan|apps/host/src/app/api/learner/queue-from-scan/route.ts|learner|POST|true|authorizeRequest|82|RBAC|authorizeRequest@82|quiz.attempt||49|zod@60|61|false|NONE|||service-role|single(x1);maybeSingle(x3)||4|4|5|0|0|1|packages/ui/src/scan/QueueFromScanButton.tsx(2)||0||0|2|supabase/migrations/20260524100000_phase_5_substrate.sql(2),scripts/route-access-manifest.json(1)|CALLED|184|false||false
/api/learner/review/grade|apps/host/src/app/api/learner/review/grade/route.ts|learner|POST|true|authorizeRequest|80|RBAC|authorizeRequest@80|review.practice||45|zod@57|58|false|NONE|||service-role|maybeSingle(x2)||2|3|3|0|0|7|apps/host/src/app/(student)/quiz/page.tsx(3),packages/ui/src/quiz/QuizResults.tsx(1),packages/ui/src/refresh/QuickRecallSection.tsx(2),packages/lib/src/learn/srs-quiz-review.ts(5)||0||6|1|scripts/route-access-manifest.json(1)|CALLED|239|false||false
/api/learner/revise-stack|apps/host/src/app/api/learner/revise-stack/route.ts|learner|GET|false|authorizeRequest|74|RBAC|createSupabaseRouteClient(RLS)@72;authorizeRequest@74|study_plan.view||0|NONE|0|false|NONE|||rls|NONE||0|0|0|0|0|4|packages/ui/src/refresh/ChapterRefreshSection.tsx(2),packages/lib/src/state/learner-loop/revise-stack-modality.ts(1),mobile/lib/data/models/revision_models.dart(2),mobile/lib/data/repositories/revision_repository.dart(1)||0||3|2|supabase/migrations/20260523110000_revise_route_phase_4.sql(2),scripts/route-access-manifest.json(1)|CALLED|121|false||false
/api/learner/scheduled|apps/host/src/app/api/learner/scheduled/route.ts|learner|GET|false|authorizeRequest|96|RBAC|createSupabaseRouteClient(RLS)@94;authorizeRequest@96|study_plan.view||0|NONE|0|false|NONE|||rls|maybeSingle(x1)||2|2|4|0|0|2|packages/ui/src/study-plan/TodayLoopCard.tsx(1),packages/lib/src/swr.tsx(2)||1|apps/host/src/app/api/rhythm/today/route.ts(1)|1|2|supabase/migrations/20260523100000_scheduled_actions_phase_3c.sql(2),scripts/route-access-manifest.json(1)|CALLED|214|false||false
/api/learner/weak-topics|apps/host/src/app/api/learner/weak-topics/route.ts|learner|GET|false|authorizeRequest|60|RBAC|createSupabaseRouteClient(RLS)@58;authorizeRequest@60|study_plan.view||0|NONE|0|false|NONE|||rls|NONE||0|0|0|0|0|3|apps/host/src/app/challenge/page.tsx(1),packages/lib/src/state/learner-loop/weak-topics.ts(2),mobile/lib/providers/challenge_provider.dart(1)||0||1|2|supabase/migrations/20260524100000_phase_5_substrate.sql(2),scripts/route-access-manifest.json(1)|CALLED|118|false||false
/api/learning-sources|apps/host/src/app/api/learning-sources/route.ts|learning-sources|GET|false|authorizeRequest|148|RBAC|authorizeRequest@148|learning_source.view||0|NONE|0|false|NONE|||service-role|maybeSingle(x1)||1|2|2|0|0|1|packages/lib/src/rbac.ts(1)||0||1|2|supabase/migrations/20260820000100_seed_learning_source_view_permission.sql(1),scripts/route-access-manifest.json(1)|CALLED|260|false|nodejs|false
/api/lesson|apps/host/src/app/api/lesson/route.ts|lesson|GET|false|authorizeRequest|130|RBAC|authorizeRequest@130;createSupabaseRouteClient(RLS)@209|progress.view_own||0|NONE|0|false|logAudit|255|logAudit@255|rls|maybeSingle(x1)||2|1|1|0|0|4|apps/host/src/app/foxy/page.tsx(1),apps/host/src/app/foxy/_components/StudyArtifactSheet.tsx(1),apps/host/src/app/foxy/_hooks/useGenAiContentFlags.ts(1),apps/host/src/app/foxy/_lib/study-artifacts.ts(3)||0||4|6|supabase/migrations/20260724200000_enable_ff_lesson_generation_v1.sql(1),supabase/migrations/20260724220000_set_ff_generation_rollout_100.sql(1),supabase/migrations/20260727120000_disable_ff_generation_agents.sql(2),scripts/feature-flag-matrix.json(1)|CALLED|277|true|nodejs|false
